31103,32,20
31104,32,20
31105,32,20
31106,32,20
31107,32,20
31108,32,20
31109,32,20
31110,32,20
31111,32,20
31112,32,20
31113,32,20
31114,32,20
31115,32,20
31116,32,20
31117,32,20
31118,32,20
31119,32,11
31120,32,11
31121,32,20
31122,32,20
31123,32,20
31124,32,20
31125,32,20
31126,32,20
31127,32,20
31128,32,20
31129,32,20
31130,45,
31131,32,20
31132,32,20
31135,32,20
31136,32,20
31138,32,20
31139,32,20
31140,32,20
31141,32,20
31144,32,20
31145,32,20
31146,32,11
31147,32,20
31148,32,20
31149,32,20
31150,32,20
31151,32,20
31152,32,20
31153,1,
31154,32,20
31155,32,20
31157,32,20
31159,32,20
31160,32,20
31161,32,20
31164,32,20
31165,32,20
31166,9,
31167,88,
31168,32,20
31169,32,20
31170,32,20
31171,32,20
31172,32,20
31173,32,20
31174,32,20
31175,32,20
31176,32,20
31177,32,20
31178,32,20
31180,32,20
31181,71,
31182,32,20
31183,32,20
31184,32,20
31185,32,20
31186,32,20
31187,32,20
31188,32,20
31189,32,20
31190,32,20
31191,32,20
31192,32,20
31193,32,11
31194,32,20
31195,32,20
31197,32,20
31198,32,20
31199,32,20
31200,32,20
31201,32,20
31202,32,20
31203,32,19
31204,32,20
31205,32,20
31206,32,20
31207,45,
31208,32,20
31209,32,20
31210,45,
31211,32,20
31212,32,20
31213,32,20
31214,32,20
31215,32,20
31216,32,20
31217,32,20
31218,32,20
31220,32,20
31221,32,20
31222,32,20
31223,32,20
31224,32,20
31226,32,20
31227,45,
31228,32,20
31229,32,20
31230,32,20
31232,32,20
31233,32,20
31234,32,20
31235,32,20
31236,32,20
31237,32,20
31238,32,20
31239,32,20
31240,32,20
31241,32,20
31243,71,
31244,32,20
31245,32,20
31246,32,20
31247,32,20
31248,1,
31249,32,20
31250,32,20
31251,32,20
31252,32,20
31254,32,20
31255,32,20
31256,32,20
31257,32,20
31258,32,20
31259,32,20
31260,32,20
31261,32,20
31262,32,20
31263,32,20
31264,32,20
31265,32,20
31266,32,20
31267,32,20
31268,32,20
31269,32,20
31270,32,20
31271,45,
31272,32,20
31273,32,20
31274,32,20
31275,32,20
31276,32,20
31277,32,20
31278,32,20
31279,32,20
31280,32,20
31281,32,20
31282,32,20
31283,32,20
31284,32,20
31285,32,20
31286,32,20
31287,32,20
31288,32,20
31289,32,20
31290,32,20
31291,32,20
31292,32,20
31293,32,20
31294,32,20
31295,32,11
31297,32,20
31298,32,20
31299,32,20
31300,32,20
31301,32,20
31302,32,20
31303,32,20
31304,32,20
31305,32,20
31306,32,20
31307,32,20
31308,32,20
31309,32,20
31310,93,
31311,32,20
31312,32,20
31314,59,
31315,32,20
31316,45,
31317,32,20
31318,45,
31319,32,20
31320,32,20
31321,32,20
31322,32,20
31323,32,20
31325,32,20
31328,45,
31329,32,20
31330,73,
31331,32,20
31332,32,20
31333,32,11
31334,32,20
31335,32,20
31336,32,20
31337,45,
31338,32,20
31339,32,20
31340,32,20
31341,32,20
31342,45,
31343,32,20
31345,32,20
31346,32,20
31347,32,20
31348,32,20
31349,32,20
31350,32,20
31351,32,20
31352,32,20
31353,32,20
31354,32,20
31355,88,
31356,59,
31357,32,20
31358,32,20
31359,32,20
31360,32,20
31361,32,20
31363,32,20
31364,32,20
31365,32,20
31366,32,20
31367,32,20
31368,32,20
31369,32,20
31370,32,20
31371,32,20
31372,32,20
31373,32,20
31374,32,20
31375,32,20
31376,32,20
31377,32,20
31378,32,20
31379,32,20
31380,32,20
31381,32,20
31382,32,20
31383,93,
31384,32,20
31385,32,20
31386,32,20
31387,32,20
31388,32,20
31389,32,20
31390,32,20
31391,32,20
31392,32,20
31393,32,20
31394,32,20
31395,32,20
31396,32,20
31397,32,20
31398,32,20
31399,32,20
31400,32,20
31401,32,20
31402,32,20
31403,59,
31404,32,20
31405,32,20
31406,32,20
31407,32,20
31408,32,20
31409,32,20
31410,32,11
31411,45,
31412,32,20
31413,32,20
31414,32,20
31415,32,20
31416,32,20
31417,32,20
31419,32,20
31420,32,20
31421,32,20
31422,32,20
31423,32,20
31424,32,20
31425,32,20
31426,32,20
31427,32,20
31429,32,20
31430,32,20
31431,32,20
31432,32,20
31434,32,20
31435,32,20
31436,32,20
31438,32,20
31439,45,
31440,32,20
31441,32,20
31442,32,20
31443,32,20
31444,32,20
31445,32,20
31446,32,20
31447,32,20
31448,32,20
31449,32,20
31450,32,20
31451,32,20
31452,32,20
31453,32,20
31454,32,20
31455,32,20
31456,32,20
31457,32,20
31458,32,20
31459,32,20
31460,32,20
31461,32,20
31462,32,20
31463,32,20
31464,32,20
31465,32,11
31466,32,20
31467,32,20
31468,32,20
31469,32,20
31471,45,
31472,32,20
31473,32,20
31474,32,20
31475,32,20
31476,32,20
31477,32,20
31478,32,20
31479,32,20
31480,32,20
31481,32,20
31482,32,20
31483,32,20
31484,32,20
31485,32,20
31486,32,20
31487,32,20
31488,32,20
31489,32,20
31490,32,20
31491,32,20
31492,32,20
31493,32,20
31494,32,20
31495,32,20
31496,32,20
31497,32,20
31498,32,20
31499,32,20
31500,32,20
31501,45,
31502,32,20
31504,32,20
31505,110,
31506,32,20
31507,32,20
31508,32,20
31509,32,20
31510,32,20
31512,32,20
31513,32,20
31514,32,20
31515,32,20
31516,32,20
31517,32,20
31519,45,
31520,32,20
31521,32,20
31522,32,20
31523,32,20
31524,32,20
31525,32,20
31526,32,20
31527,59,
31528,32,20
31529,32,20
31530,32,20
31531,32,20
31532,32,20
31533,32,20
31534,32,20
31535,32,20
31536,32,20
31537,32,20
31538,32,20
31539,32,20
31540,32,20
31541,32,20
31543,32,20
31544,32,20
31545,32,20
31546,32,20
31547,32,20
31548,32,20
31549,32,20
31550,32,20
31551,32,20
31552,45,
31553,32,20
31554,32,20
31555,32,20
31556,32,20
31557,32,20
31558,32,20
31559,45,
31560,32,20
31561,32,20
31562,45,
31563,32,20
31564,32,20
31566,32,20
31567,32,20
31568,32,20
31569,32,20
31570,32,20
31571,32,20
31573,45,
31574,32,20
31575,32,20
31576,32,20
31578,32,20
31579,32,20
31580,32,20
31581,32,20
31582,32,20
31583,32,20
31584,32,20
31585,71,
31586,32,20
31587,32,20
31588,32,20
31590,32,20
31591,32,20
31592,32,20
31593,32,20
31594,32,20
31595,32,20
31596,32,20
31597,32,20
31598,32,20
31600,32,20
31601,32,20
31602,32,20
31603,32,20
31604,32,20
31605,32,20
31606,32,20
31607,32,20
31608,32,20
31609,32,20
31610,32,20
31611,32,20
31612,32,20
31613,1,
31614,32,20
31615,32,20
31616,32,20
31617,32,20
31618,32,20
31619,32,20
31620,32,20
31621,32,20
31622,32,20
31623,32,20
31624,79,
31625,32,20
31626,32,20
31627,32,20
31628,32,20
31629,79,
31630,32,20
31631,32,20
31632,32,20
31633,32,20
31634,32,20
31635,32,20
31636,32,20
31637,32,20
31638,32,20
31639,32,20
31640,32,20
31641,32,20
31642,32,20
31643,32,20
31644,32,20
31645,32,20
31646,71,
31647,32,20
31648,32,20
31649,32,20
31650,32,20
31651,32,20
31652,32,20
31653,32,20
31654,32,20
31655,32,20
31656,32,20
31657,32,20
31658,32,20
31659,32,20
31660,32,20
31661,32,20
31662,32,20
31663,32,20
31664,32,20
31665,32,20
31666,32,20
31667,32,20
31668,32,20
31669,32,20
31670,32,20
31671,45,
31672,32,20
31673,32,20
31674,32,20
31676,32,20
31678,32,20
31679,32,20
31680,32,20
31681,32,20
31683,32,20
31684,32,20
31685,32,20
31686,32,20
31687,89,
31688,32,20
31689,32,20
31690,32,20
31691,32,20
31692,32,20
31693,32,20
31694,32,20
31695,32,20
31696,32,20
31697,32,20
31698,32,20
31699,32,20
31700,32,20
31701,32,11
31702,32,20
31703,32,20
31705,32,19
31706,32,20
31707,32,20
31708,32,20
31709,32,20
31710,32,20
31711,32,20
31712,32,20
31713,32,20
31714,32,20
31715,32,20
31716,32,20
31717,32,20
31718,32,20
31719,32,20
31720,32,20
31721,32,20
31722,32,20
31723,45,
31724,32,20
31725,32,20
31726,32,20
31727,32,20
31728,93,
31729,32,20
31730,32,20
31731,32,20
31732,32,20
31733,32,20
31734,32,20
31735,32,20
31736,32,20
31737,32,20
31738,32,20
31739,32,20
31740,32,20
31741,32,20
31742,81,
31743,32,20
31744,32,20
31745,32,20
31746,32,20
31747,32,20
31748,32,20
31749,45,
31750,32,20
31751,32,20
31752,32,20
31753,32,20
31754,32,20
31755,32,20
31756,32,20
31757,32,20
31758,32,20
31759,32,20
31760,32,20
31761,32,20
31762,32,20
31763,32,20
31764,32,20
31765,32,20
31766,32,20
31767,32,20
31768,32,20
